# Summary stats forbatch processing of regression models
# timestamp: 2020-04-10 13:59:00
"ID","file_name","slope","pval","r2"
73,"PairFile073.csv",3470.31754381965,0.146768848949084,0.0372240971897918
74,"PairFile074.csv",3454.47220721383,0.132105483394609,0.0400312099690044
75,"PairFile075.csv",31773.5369252462,4.551412697048e-11,0.541958227442914
76,"PairFile076.csv",34500.8872744518,0.00886148641337002,0.116104624952577
77,"PairFile077.csv",31634.1245004849,0.00163331206844305,0.163676872867908
78,"PairFile078.csv",32359.8134869805,0.0250999541825995,0.0864216895967123
79,"PairFile079.csv",1911.5264336274,0.677894639946525,0.00310324843991967
80,"PairFile080.csv",28544.3901588069,2.96057595294491e-09,0.469577396813435
81,"PairFile081.csv",-56.8842490450845,0.694808327460004,0.00276953994505176
82,"PairFile082.csv",26065.1742223153,3.04035700195319e-06,0.324632172393736
83,"PairFile083.csv",5149.89332830509,0.670511242094025,0.00325589354492756
84,"PairFile084.csv",23964.1896894446,1.8391705118229e-08,0.43455169398304
85,"PairFile085.csv",25583.9402690517,0.00988164279400713,0.113003500337931
86,"PairFile086.csv",23848.7664883502,4.46029612385726e-10,0.503667845223847
87,"PairFile087.csv",24944.3763608728,0.00626739681989179,0.125940995422713
88,"PairFile088.csv",22630.1908576803,1.27182032272363e-13,0.627799214932517
89,"PairFile089.csv",24067.3381310527,9.0577889940175e-09,0.448388842944728
90,"PairFile090.csv",23230.4546799375,9.22761037916521e-11,0.530419051742785
91,"PairFile091.csv",23511.0495602608,0.0131698210532721,0.104817630156525
92,"PairFile092.csv",22858.9740558904,3.36536541000856e-08,0.422486390992095
93,"PairFile093.csv",21470.2584084841,1.93436726052148e-12,0.590227518474684
94,"PairFile094.csv",1871.394521605,0.368983294782228,0.0144361198326793
95,"PairFile095.csv",2200.7791176008,0.13476705279125,0.0394971317298896
96,"PairFile096.csv",21743.5383119392,0.00984839568419707,0.113099455702957
97,"PairFile097.csv",20744.0985890158,5.19247003263829e-09,0.459031405335163
98,"PairFile098.csv",3877.03604025448,0.69137855089304,0.0028354379212106
99,"PairFile099.csv",20436.0754857315,0.00019487093168846,0.221223625541656
100,"PairFile100.csv",22596.4828218454,0.356172172395886,0.0152217079752027
101,"PairFile1000.csv",105.0176751369,0.0144704860292799,0.102131275384323
102,"PairFile101.csv",22787.4321803422,0.433691882714855,0.0109822471402226
103,"PairFile102.csv",22308.5010841999,0.293345363349738,0.019697873184902
104,"PairFile103.csv",-26.557500884428,0.698631755015765,0.00269712668861729
105,"PairFile104.csv",21250.756105115,0.0685201901785157,0.0580290253799989
106,"PairFile105.csv",19301.7577743707,0.0278156914333562,0.0834953487939658
107,"PairFile106.csv",19213.9020200539,0.00285720046723083,0.148087332678414
108,"PairFile107.csv",18644.4614964889,0.0111558934779788,0.109548712679752
109,"PairFile108.csv",875.753630952306,0.895764256303168,0.000309212722826729
110,"PairFile109.csv",18482.1371502505,1.87507200818687e-15,0.679408846956561
